#漢字	音標	解釋
縮	suk021	缩 缩小
終	tsuŋ55	终 终于
衆	tsuŋ33	众 群众
祝	tsuk021	祝 庆祝
粥	tsuk021	粥 煮粥
充	tsʰuŋ55	充 充分
叔	suk021	叔 叔叔
熟	suk055	熟 煮熟
淑	suk021	淑 淑女；人名
絨	iuŋ24	绒 绒毛，绒线
肉	ȵiuk021	肉 肉体
弓	kiuŋ55	弓 弓箭
宮	kuŋ55	宫 天宫，宫殿
菊	kʰuk021	菊 菊花
窮	kʰiuŋ24	穷 穷人
蓄	tsʰuk021	蓄 储蓄
郁	iuk021	郁 忧郁；郁南
熊	iuŋ24	熊 熊猫
雄	hiuŋ24	雄 英雄
融	iuŋ24	融 融化
育	iuk021	育 教育
封	fuŋ55	封 开封
峯	fuŋ55	峰 山峰
鋒	fuŋ55	锋 锋利
捧	puŋ31	捧 捧走
逢	fuŋ24	逢 相逢
縫	fuŋ24	缝 缝衣服
奉	fuŋ33	奉 奉献，奉承
俸	fuŋ31	俸 俸禄
濃	ȵiuŋ24	浓 浓厚
龍	luŋ24	龙 龙头
壟	luŋ31	垄 垄断
綠	luk055	绿 碧绿
錄	luk055	录 记录
蹤	tsuŋ55	踪 踪迹
縱	tsuŋ31	纵 纵横；放纵
足	tsuk021	足 满足
從	tsʰuŋ24	从 从容；跟从
促	tsʰuk021	促 促进
粟	suk021	粟 高粱粟；玉米
松	tsʰuŋ24	松 松树
誦	tsʰuŋ33	诵 朗诵
頌	tsʰuŋ33	颂 歌颂
訟	tsʰuŋ33	讼 诉讼
俗	suk055	俗 风俗
續	tsʰuk055	续 连续
寵	tsʰuŋ31	宠 宠爱
重	tsʰuŋ24	重 重复
重	tsʰuŋ55	重 轻重
重	tsʰuŋ31	重 重要
鐘	tsuŋ55	钟 闹钟
盅	tsuŋ55	盅 酒盅
種	tsuŋ31	种 种类（名、量）
腫	tsuŋ31	肿 臃肿
種	tsuŋ33	种 种树（动）
燭	tsuk055	烛 蜡烛
囑	tsuk021	嘱 遗嘱
衝	tsʰuŋ55	冲 冲锋
觸	tsuk021	触 接触
贖	suk055	赎 赎罪
舂	tsuŋ55	舂 舂米
束	tsʰuk021	束 结束
蜀	tsuk021	蜀 蜀国
屬	suk055	属 家属
茸	iuŋ24	茸 参茸
辱	iuk055	辱 侮辱
恭	kuŋ55	恭 恭敬
供	kuŋ55	供 供楼，供不起（动）
拱	kuŋ31	拱 拱手
鞏	kuŋ31	巩 巩固
供	kuŋ33	供 上供，供品（名）
恐	kʰuŋ31	恐 恐怕
曲	kʰiuk021	曲 曲折，歌曲
共	kʰuŋ33	共 共同
局	kʰiuk055	局 局部
玉	ȵiuk055	玉 玉器
獄	ȵiuk055	狱 监狱
胸	hiuŋ55	胸 心胸
凶	hiuŋ55	凶 吉凶；凶恶
雍	iuŋ55	雍 雍正
癰	tsʰɔi24	痈 恶性脓疮，背痈
擁	iuŋ31	拥 拥护
壅	uŋ55	壅 壅肥（施肥），壅人（埋人）
容	iuŋ24	容 容易
溶	iuŋ24	溶 溶化
勇	iuŋ31	勇 勇敢
用	iuŋ33	用 用处
慾	iuk055	欲 欲望
浴	iuk055	浴 沐浴
攞	kʰai55	攞 拿
嗰	kau24	嗰 那
屙	o55	屙 屙屎
嘢	ȵia55	嘢 东西
捭	siɔk021	捭 削
脢	mɔi24	脢 背脊肉
碓	tɔi55	碓 木石做成的舂米器具
癐	kʰiɔi33	癐 累
煲	po55	煲 煲汤
冇	mo24	冇 没有
佬	lo31	佬 肥佬
撬	kʰiau33	撬 撬门
踎	pu55	踎 蹲
褸	lau55	褛 大衣；蒙盖住
腩	nam55	腩 腹肉：肚腩
啱	ŋam55	啱 合适
冚	kʰɛm24	冚 盖
諗	nɛm31	谂 思考
腍	nɛm24	腍 黏而软：柿子腍
檁	haŋ24	檩（桁）
笪	tat021	笪 一种用粗竹篾编成的像席的东西，晾晒粮食用
梘	kan31	枧 肥皂：香梘
奀	ŋan55	奀 个子瘦小：奀仔
乜	mai24	乜 什么：乜嘢
圂	kʰiuk055	圂 关禁：圂住（局）
搵	kɛn55	揾 找（跟）
簕	lɛʔ021	簕 刺：簕瓜、簕杜鹃
靚	liaŋ33	靓 漂亮
嚦	liaʔ055	呖 利害、能干：嚦仔
擗	fit021	擗 扔弃
壢	laʔ055	坜 畦
睩	luk055	睩 转眼珠
轆	luk055	辘 轮子
竂	liau24	竂 棚子：茅竂，鸡竂
炖	tun33	炖 隔水炖：炖鸡
圳	tsun33	圳 沟：田中小沟
坼	tsʰaʔ021	坼 裂开：爆坼
戟	kit021	戟 药名：巴戟
崠	tuŋ33	崠 脊梁：山崠（山脊），屋崠（屋脊）
嫲	ma24	嫲 雌性：鸡嫲
坷	laʔ021	坷（沥）
壢	laʔ055	坜 地坜（旱地）
瀝	laʔ021	沥 洼下去的地方,坑
噍	ȵiai55	噍 嚼
擸	lap021	擸 叠起散乱的碗；一擸碗（量）
浼	man33	浼 体垢
猋	piau55	猋 跳，快走
縈	iaŋ55	萦 绕线：萦线
涿	tʰo24	涿 淋雨
罅	kʰia33	罅 缝：手指罅
珓	kau33	旧时迷信者卜卦用的器具，用两块蚌壳或形似蚌壳的竹木片做成：杯珓
糝	sam31	糁 饭粒：饭糁
跔	pu55	跔 蹲（踎）
窩	tɛu33	窝 鸟窝（训读）
姐	tsɿ31	姐 姊
乳	nɛn33	乳 吃奶（白）
咳	kʰɛm31	咳 咳嗽
艾	ŋe33	艾 艾草
派	pʰai33	派 派别
解	ke31	解 解开（白）
弟	tʰe55	弟 老弟（白）
背	pe24	背 背人
累	kʰiɔi33	累 很累（癐）
脾	pi55	脾 脾胃
荔	lui24	荔 荔枝（老）
知	tsɿ33	知 知识（文）
儀	ȵi24	仪 仪表
你	ɲɲ̍24	你 你（白）
嘴	tsɔi33	嘴 嘴巴（白）
繞	iaŋ55	绕 绕线团（萦）
婦	pu55	妇 媳妇
扇	pʰat021	扇 □扇子（动）
墊	tʰiap021	垫 垫钱（贴）
腎	kʰin33	肾 鸡肾
當	tɔŋ33	当 当铺
特	tʰɛʔ055	特 特别
平	pʰiaŋ24	平 路平（白）
命	miaŋ33	命 一条命（白）
睛	tsiaŋ55	睛 眼睛（白）
頂	tɛn31	顶 顶好；山顶
艇	tʰiaŋ31	艇 潜艇（白）
聽	tʰiaŋ55	听 听见；听任（白）
控	kʰuŋ33	控 控制
鬆	tsʰuŋ24	松 松树
