#漢字	音標	解釋
多	tɔu22	多：～少
穎	in31	颖：新～；邓～超（人名）
疫	iut04	疫：～苗，防～站
役	iut04	役：战～
螢	iaŋ41	萤：～火虫
卜	puk02	卜：占～；姓
卜	pʰiet04	卜：萝～
撲	pʰuk04	扑：反～，～灭
仆	pʰuk02	仆：倒下
篷	pʰuŋ41	篷：帐～
蓬	pʰuŋ41	蓬：～勃；～莱（地名）
僕	pʰuk02	仆：奴～，～人
曝	pʰau31	曝：～光，一～十寒
瀑	pʰau45	瀑：～布
蒙	muŋ41	蒙：～蔽，天～～，～古（地名）
懵	muŋ31	懵：～懂
木	muk02	木：～工
東	tuŋ22	东：东南西北
董	tuŋ31	董：古～；姓，～存瑞
懂	tuŋ31	懂：懵～，唔懂（不懂）
凍	tuŋ45	冻：冰～，～伤
棟	tuŋ45	栋：～梁；两～
通	tʰuŋ22	通：～过，～风，打～
桶	tʰuŋ31	桶：水～
捅	tʰuŋ31	捅：～破
痛	tʰuŋ45	痛：～苦
禿	tʰut04	秃：～头
同	tʰuŋ41	同：相～，～学
銅	tʰuŋ41	铜：金银～铁
桐	tʰuŋ41	桐：～油，梧～
筒	tʰuŋ41	筒：电～，话～
童	tʰuŋ41	童：～年，儿～
瞳	tʰuŋ41	瞳：～孔
動	tʰuŋ31	动：～作[文]
動	tʰuŋ22	动：～来～去[白]
洞	tʰuŋ31	洞：山～，～察
獨	tʰuk04	独：单～，～立
讀	tʰuk04	读：～书，阅～
籠	luŋ22	笼：鸟～，～罩
聾	luŋ22	聋：耳～
攏	luŋ22	拢：靠～，～总（一共）
弄	luŋ31	弄：玩～
鹿	luk04	鹿：～角，梅花～
椶	ʧiuŋ22	棕：～树，～色
總	ʧiuŋ31	总：～共，汇～
糉	ʧiuŋ45	粽：粽子
聰	ʧʰiuŋ22	聪：～明
蔥	ʧʰiuŋ22	葱
囪	ʧʰiuŋ22	囱：烟～
叢	ʧʰiuŋ41	丛：草～，～书
族	ʧʰiuk04	族：～长，民～
送	ʃiuŋ45	送：～人
速	ʃiuk02	速：～度
公	kuŋ22	公：～安，办～
蚣	kuŋ22	蚣：蜈～
工	kuŋ22	工：～人，打～
功	kuŋ22	功：～夫，成～
攻	kuŋ22	攻：～击，进～
貢	kuŋ45	贡：～献
穀	kuk02	谷：五～
谷	kuk02	谷：山～
空	kʰuŋ22	空：～虚，天～
空	kʰuŋ45	空：～缺
孔	kʰuŋ31	孔：钻～；姓，～子
控	kʰuŋ45	控：～制
哭	kʰuk02	哭：～泣
哄	fɔu31	哄：～骗
紅	fuŋ41	红：～色
洪	fuŋ41	洪：～水；姓，～秀全
鴻	fuŋ41	鸿：大展～图
汞	kuŋ45	汞：水银，～柱
斛	fu41	斛：石～（中药）
翁	vuŋ22	翁：白头～；姓
甕	ʨʰin41	瓮：小口大肚陶器
屋	vuk02	屋：老～
冬	tuŋ22	冬：过～，～节（冬至）
督	tuk02	督：～促，监～
統	tʰuŋ45	统：～一，总～
毒	tʰuk04	毒：中～，～药
農	nuŋ41	农：～村
膿	nuŋ41	脓：化～
宗	ʧiuŋ22	宗：祖～，～教
綜	ʧiuŋ45	综：～合；织布机上的综
鬆	ʃiuŋ22	松：轻～，放～
宋	ʃiuŋ45	宋：～朝；姓，～美龄
酷	kʰuk02	酷：残～
沃	vɔk02	沃：肥～
風	fuŋ22	风：大～，～气
楓	fuŋ22	枫：～树，～叶
瘋	fuŋ22	疯：～狂
諷	fuŋ45	讽：～刺
福	fuk02	福：～气，享～
幅	fuk04	幅：一～画
蝠	fuk02	蝠：蝙～
輻	fuk02	辐：～射
複	fuk02	复：重～，～印，～写纸
腹	fuk02	腹：心～，收～
豐	fuŋ22	丰：～收
覆	fuk02	覆：～盖[文]
覆	pʰuk02	覆：倒扣，碗倒扣在桌面[白]
馮	pʰuŋ41	冯：姓
鳳	fuŋ31	凤：～凰
服	fuk04	服：～务
伏	fuk04	伏：三～，起～[文]
伏	pʰuk04	伏：趴，在桌子上趴着睡[白]
袱	fuk04	袱：包～
復	fuk02	复：恢～，～原，报～
夢	muŋ31	梦：发～
目	muk02	目：～的；节～
穆	muk04	穆：姓，～桂英
牧	muk04	牧：放～，畜～局
隆	luŋ41	隆：兴～，～重
六	luk02	六：数字
陸	luk04	陆：大～，～续
嵩	ʃiuŋ22	嵩：～山；严～（人名）
肅	ʃiuk02	肃：严～
宿	ʃiuk02	宿：～舍，住～
中	ʧiuŋ22	中：～间，～秋[文]
中	ʧiuŋ22	中：～央；头顶物，～头帕[白]
忠	ʧiuŋ22	忠：～心
中	ʧiuŋ45	中：射～，～状元
竹	ʧiuk02	竹：～叶
築	ʧiuk02	筑：建～
畜	ʃiuk02	畜：牲～，～牲
蟲	ʧʰiuŋ41	虫：害～
仲	ʧʰiuŋ31	仲：伯～叔；杜～（中药）
逐	ʧʰiuk04	逐：～渐，驱～
軸	ʧʰiuk04	轴：压～，～承
崇	ʧʰiuŋ41	崇：～高，推～
縮	ʃiuk02	缩：压～，～小
終	ʧiuŋ22	终：～于，始～
眾	ʧiuŋ45	众：群～
祝	ʧiuk02	祝：～贺，庆～
粥	ʧiuk02	粥：煮～
充	ʧʰiuŋ22	充：～分，冒～
銃	ʧʰiuŋ45	铳：打鸟的土枪，放～
叔	ʃiuk02	叔：二～，～～
熟	ʃiuk04	熟：煮～，～悉
淑	ʃiuk02	淑：～女，贤～
絨	iuŋ41	绒：灯芯～，～毛
肉	njiuk02	肉：猪～
弓	kuŋ22	弓：～箭
躬	kuŋ22	躬：鞠～
宮	kuŋ22	宫：～殿，大闹天～
菊	ʧʰiuk02	菊：～花
麴	ʧʰiuk02	曲：酒～
窮	ʧʰiuŋ41	穷：～人，无～
畜	ʃiuk02	畜：～牧局
蓄	ʃiuk02	蓄：储～，～水
郁	iuk04	郁：抑～；～金香；姓
熊	ʃiuŋ41	熊：～猫
雄	ʃiuŋ41	雄：英～
融	iuŋ41	融：～化；孔～（人名）
育	iuk02	育：教～
封	fuŋ22	封：密～
峯	fuŋ22	峰：山～
蜂	fuŋ22	蜂：蜜～
鋒	fuŋ22	锋：～利；雷～（人名）
捧	puŋ31	捧：吹～
逢	fuŋ41	逢：相～，～年过节[文]
逢	fuŋ41	逢：～到（遇到）[白]
縫	fuŋ41	缝：裁～
奉	fuŋ31	奉：～献，～承
縫	fuŋ41	缝：一条～，裂线～
濃	nuŋ41	浓：～厚[文]
濃	nuŋ41	浓：～淡；稠密[白]
龍	luŋ41	龙：～头
壟	luŋ31	垄：～断
綠	luk04	绿：～色
錄	luk04	录：记～，～取
蹤	ʧiuŋ22	踪：失～，～影
縱	ʧiuŋ45	纵：～横，放～
足	ʧiuk02	足：～球，满～
從	ʧʰiuŋ41	从：～容
促	ʧʰiuk02	促：督～，～进
從	ʧʰiuŋ41	从：跟～，～来
粟	ʃiuk02	粟：包～，～米，～子粄
松	ʧʰiuŋ41	松：～树
誦	ʃiuŋ31	诵：背～
頌	ʃiuŋ31	颂：歌～
訟	ʃiuŋ31	讼：诉～
俗	ʃiuk04	俗：风～
續	ʃiuk04	续：继～，～集
寵	ʧʰiuŋ31	宠：～爱，得～
重	ʧʰiuŋ41	重：～复
重	ʧʰiuŋ22	重：～量[文]
重	ʧʰiuŋ22	重：轻～[白]
鐘	ʧiuŋ22	钟：两点～，闹～
盅	ʧiuŋ22	盅：酒～，两～酒
種	ʧiuŋ31	种：～类，树～[名，量]
種	ʧiuŋ45	种：～田[动]
腫	ʧiuŋ31	肿：～起来，水～
燭	ʧiuk02	烛：蜡～
囑	ʧiuk02	嘱：遗～，～托
衝	ʧʰiuŋ22	冲：～锋枪
觸	ʧʰiuk02	触：接～，～犯
贖	ʃiuk04	赎：～罪
舂	ʧiuŋ22	舂：～米
束	ʧʰiuk02	束：结～
蜀	ʃiuk02	蜀：四川简称，乐不思～
屬	ʃiuk04	属：～于，家～
茸	iuŋ41	茸：鹿～
辱	iuk04	辱：污～
褥	iuk04	褥：垫被，褥子
恭	kuŋ22	恭：～敬
供	kuŋ45	供：提～，～应
拱	kuŋ31	拱：～手，～桥
鞏	kuŋ31	巩：～固
恐	kʰuŋ31	恐：～怖
曲	ʧʰiuk02	曲：歌～，～折
共	kʰuŋ31	共：一～，～同
局	ʧʰiuk04	局：～部，公安～
玉	njiuk04	玉：白～
獄	iuk04	狱：监～
胸	ʃiuŋ22	胸：心～
凶	ʃiuŋ22	凶：吉～
兇	ʃiuŋ22	凶：～恶
擁	iuŋ45	拥：～护
容	iuŋ41	容：～易，宽～
蓉	iuŋ41	蓉：芙～
鎔	iuŋ41	镕：朱～基（人名）
庸	iuŋ45	庸：平～，～俗
勇	iuŋ31	勇：～敢
湧	iuŋ45	涌：～现，洶～
用	iuŋ31	用：～处
用	iuŋ31	用：有～
欲	iuk04	欲：～速则不达
慾	iuk04	欲：～望，贪～
浴	iuk04	浴：沐～露[文]
浴	iuk04	浴：～堂（浴室）[白]
屙	ɔu22	屙：排泄，～尿，～屎
播	pɔu45	播：广～，～种
墅	ʃu31	墅：别～
沸	fut04	沸：沸腾
竂	liau41	竂：茅～，鸡～
健	ʨʰien31	健：～康
癲	tien22	癫：～鬼
櫼	ʦʰet02	櫼：塞，挤
逩	pen22	奔：投～
詢	ʃiun41	询：咨～，～问
圳	ʧiun45	圳：深～；田中小沟
踭	ʦaŋ22	踭：脚后跟，脚～
坼	ʦʰak02	坼：裂开，爆～
戟	ʨit02	戟：巴～（中药，鸡肠风）
崠	tuŋ45	崠：山～（山脊），屋～（屋脊）
嫲	ma41	嫲：雌性
脢	mui41	脢：背～（背部），～肉（背脊肉）
髀	pi31	髀：大～（大腿）
褸	leu22	褛：大～
竇	teu45	窦：鸟～
腩	naŋ22	腩：肚～
腍	nen41	腍：绵软
桁	haŋ41	桁：檩子，承重的横木
簕	let02	簕：刺
擗	fit02	擗：扔弃
瀝	lak02	沥：坑
焗	kuk04	焗：盐～鸡
摝	luk02	摝：搅拌，～水
熝	luk04	熝：烫，～人
唔	m̩41	唔：不
啱	ŋaŋ22	啱：合适，恰巧
嫽	liau31	嫽：玩耍
噍	ʨʰiau31	噍：嚼
擸	lak02	擸：叠起（散乱的碗）[动]；一～碗[量]
浼	man31	浼：体垢
頦	kɔi22	颏：脖子前面部分，大～
猋	piau22	猋：跳，快走
縈	iaŋ22	萦：～线（绕线）
涿	tuk02	涿：淋雨
罅	la45	罅：缝，手指～
珓	kʰau45	珓：圣～
糝	saŋ31	糁：饭～（饭粒）
跔	ku45	跔：蹲；腿蜷曲
癐	kʰei31	癐：累，疲乏
窿	luŋ45	窿：穿～（破洞）
窿	luŋ45	窿：涵～（涵洞）
靚	liaŋ45	漂亮
呃	ŋak04	欺骗
奀	ŋan22	瘦小
諗	nen31	思考
梘	kan31	肥皂
慳	han22	节俭
煲	pɔu22	煲
冚	ten41	动词：盖住
摩	mɔu22	摩：摩托车
裏	ti22	里：～背（里面）
拋	pʰau22	抛：向上抛
紐	ŋeu31	纽：～约（地名）
遍	pʰien22	遍：普～
眠	mien41	眠：安～
丸	van41	丸：药～
發	pɔt02	发：长包[白]
贓	ʦɔŋ22	赃：贪～枉法
樣	iɔŋ31	样：～子
啄	ʧiui31	啄：鸡～米
零	liaŋ41	零：十～个
幅	fuk02	幅：～度
醋	ʦʰɿ45	醋：陈～（白）
彌	ȵi22	弥：阿～陀佛
省	sɛn31	省：节省，～钱[白]
更	kaŋ11	更：～换，～衣
更	kaŋ11	更：五～
甥	saŋ11	甥：外～
省	sɛn31	省：～长，节～[文]
牲	saŋ11	牲：头～[白]
牲	sɛn11	牲：牺～[文]
生	saŋ11	生：与“死”相对[白]
擇	tʰɔk045	择：～菜[白]
生	saŋ11	生：学～，～活[文]
擇	ʦʰak045	择：选～[文]
澤	ʦʰɛt021	泽：毛～东（人名）
拆	ʦʰak021	拆：～开
冷	lɛn11	冷：～热，～清
陌	mak021	陌：～生人
孟	mɛn31	孟：姓，～姜女
猛	maŋ11	猛：～烈，凶～
白	pʰak045	白：～色
魄	pʰak021	魄：魂～，气～
珀	pʰak021	珀：琥～
拍	pʰak021	拍：～片，～球
烹	pʰaŋ11	烹：～调
迫	pʰɛn41	迫：压～，～害[训]
伯	pak021	伯：大～
柏	pak021	柏：松～，～树；～林（地名）
百	pak021	百：～姓
域	iut045	域：领～，地～
惑	fɛt045	惑：迷～
或	fɛt045	或：～者
國	kut021	国：～家，中～
翼	it045	翼：鸡～，机～
憶	ɛt021	忆：回～
鷹	in11	鹰：老～
興	ɕin11	兴：～旺；绍～（地名）
凝	ȵi41	凝：冰霜，霜～[训]
凝	ȵi41	凝：凝固，～油[训]
凝	ȵi41	凝：～聚，～结
極	ʨʰit045	极：南～
植	ʨʰit045	植：～物
殖	ʨʰit045	殖：繁～
飾	ɕit021	饰：装～
識	ɕit021	识：相～，～字
式	ɕit021	式：～样，公～
勝	sin45	胜：～任
蝕	ɕit045	蚀：腐～
升	ɕin11	升：～级
食	ɕit045	食：粮～；吃
塍	ʃun41	塍：田～
稱	ʨʰin11	称：～呼
職	ʨit021	职：～位，称～
織	ʨit021	织：纺～，～布
測	ʦʰɛt021	测：～量，观～
色	sɛt021	色：颜～，～彩
嗇	sɛt021	啬：吝啬
蒸	ʨin11	蒸：清～，～发
側	ʦɛt021	侧：～面
値	ʨʰit045	值：价～，～日
直	ʨʰit045	直：～接
瞪	tɛn11	瞪：瞪眼，目～口呆[文]
徵	ʨin11	征：～求
媳	ɕit021	媳：～妇，婆～
熄	ɕit021	熄：～火
息	ɕit021	息：子息，孙～[白]
息	ɕit021	息：休～[文]
鯽	ʨit021	鲫：～鱼
卽	ʨit021	即：～时，立～
力	lit045	力：大～，～量
憑	pʰɛn31	凭：倚靠，～墙[白]
冰	pɛn11	冰：结～，～箱
恆	hɛn41	恒：～心，永～
黑	hɛt021	黑：～白
克	kʰɛt021	克：～服，攻～
刻	kʰɛt021	刻：～字[白]
刻	kʰɛt021	刻：时～ ，～画[文]
肯	kʰɛn31	肯：～定，中～[文]
肯	hɛn31	肯：愿意，～去[白]
塞	sɛt021	塞：堵～，～车
僧	sɛn11	僧：～人
僧	sɛn11	僧：唐～，沙～
賊	ʦʰɛt045	贼：做～
贈	ʦʰɛn31	赠：～送
層	ʦʰɛn41	层：～次
曾	ʦʰɛn41	曾：～经
則	ʦɛt021	则：否～，规～
憎	ʦɛn45	憎：～恨
增	ʦɛn11	增：～加
曾	ʦɛn11	曾：姓
勒	lɛt045	勒：～索
能	nɛn41	能：才～，～够
肋	lɛt045	肋：～骨
鄧	tʰɛn31	邓：姓，～小平
特	tʰit045	特：～别
藤	tʰɛn41	藤：～椅
疼	tʰɛn41	疼：疼痛
騰	tʰɛn41	腾：奔～
德	tɛt021	德：品～；～国（国名）
得	tɛt021	得：获～，～意
凳	tɛn45	凳：凳子
登	tɛn11	登：～山，攀～
等	tɛn31	等：～人，高～
燈	tɛn11	灯：～光
默	mɛt045	默：沉～，～写
墨	mɛt045	墨：～水
朋	pʰɛn41	朋：～友
北	pɛt021	北：东南西北
崩	pɛn11	崩：倒塌，山～，～溃
握	vɔk021	握：～手，把～
學	hɔk045	学：数～，～习
岳	ŋɔk045	岳：姓，～飞
樂	ŋɔk045	乐：音～
嶽	ŋɔk045	岳：五～
殼	kʰɔk021	壳：贝～
確	kʰɔk021	确：～定，的～
腔	ʨʰiɔŋ11	腔：口～
角	kɔk021	角：牛～，～色
覺	kɔk021	觉：～得，知～
扛	kɔŋ11	扛：肩扛，双手抬
江	kɔŋ11	江：长～，～湖
朔	sɔk021	朔：每月初一，～望
雙	ʃuŋ11	双：一～鞋
鐲	ak021	镯：手～
窗	ʦʰɔŋ11	窗：门～，～帘
捉	ʦɔk021	捉：捕～，～棋（下棋）
卓	ʦɔk021	卓：～越；姓，～别林
啄	ʨiɔk021	啄：～木鸟
琢	ʦɔk021	琢：～磨，雕～
桌	ʦɔk021	桌：书～
樁	ʦɔŋ11	桩：打～
雹	pʰɔk045	雹：冰～
樸	pʰuk021	朴：～素
蚌	pʰaŋ11	蚌：～壳
剝	pɔk021	剥：～削，～皮
邦	pɔŋ11	邦：～国；刘～（人名）
駁	pɔk021	驳：反～
眶	ʨʰiɔŋ11	眶：眼眶
往	vɔŋ11	往：来～，～日
筐	ʨʰiɔŋ11	筐：两～[白]
筐	ʨʰiɔŋ11	筐：箩～，两～[文]
匡	ʨʰiɔŋ11	匡：～扶正义；赵～胤（人名）
钁	ʨiɔk021	钁：锄头，～锄，～头
縛	pɔk021	缚：束～
方	fɔŋ11	方：地～，大～
鑊	vɔk045	镬：锅
芳	fɔŋ11	芳：～香
藿	vɔk021	藿：～香（中药）
謊	fɔŋ11	谎：说～
霍	vɔk021	霍：姓；～乱
慌	fɔŋ11	慌：～张，心～
荒	fɔŋ11	荒：开～，～唐
郭	kɔk021	郭：姓，～靖
光	kɔŋ11	光：阳～，～明
樣	ȵiɔŋ31	样：～般
藥	iɔk045	药：中～，～片
躍	iɔk021	跃：跳～，大～进
癢	iɔŋ11	痒：皮肤痒
秧	iɔŋ11	秧：插～，～苗
養	iɔŋ11	养：培～，～猪
約	iɔk021	约：大～，～会
殃	iɔŋ11	殃：遭～，～及
央	iɔŋ11	央：中～台，党中～[文]
央	iɔŋ11	央：中～（中间）[白]
鄕	ɕiɔŋ11	乡：家～
香	ɕiɔŋ11	香：～味，烧～；～港（地名）
虐	iɔk021	虐：～待
仰	ŋɔŋ11	仰：～视
卻	ʨʰiɔk021	却：退～，～步
腳	ʨiɔk021	脚：赤～
姜	ʨiɔŋ11	姜：姓，孟～女，～太公
繮	ʨiɔŋ11	缰：～绳
薑	ʨiɔŋ11	姜：～糖
僵	ʨiɔŋ11	僵：冻～，～硬
疆	ʨiɔŋ11	疆：新～（地名）
弱	ȵiɔk045	弱：～点
若	iɔk045	若：～干，～无其事
讓	ȵiɔŋ31	让：～位
壤	ȵiɔŋ31	壤：土～
瓤	nɔŋ11	瓤：瓜～
芍	sɔk021	芍：～药；白～（中药）
勺	sɔk045	勺：饭～
上	sɔŋ11	上：～山[动]
傷	sɔŋ11	伤：受～
商	sɔŋ11	商：～量，经～
綽	ʦɔk021	绰：～～有余，～号
昌	ʦʰɔŋ11	昌：～盛
樟	ʦɔŋ11	樟：～脑丸；～木头（地名）
章	ʦɔŋ11	章：姓；文～
霜	sɔŋ11	霜：落～，～降
瘡	ʦʰɔŋ11	疮：痔～
妝	ʦɔŋ11	妆：化～
裝	ʦɔŋ11	装：假～
莊	ʦɔŋ11	庄：～园；姓
着	ʦʰɔk045	着：～火
張	ʦɔŋ11	张：紧～；姓；装东西
丈	ʦʰɔŋ11	丈：姑～
着	ʦɔk021	着：～衫（穿衣服）
削	ɕiɔk021	削：～皮，剥～
鑲	ɕiɔŋ11	镶：～牙
襄	ɕiɔŋ11	襄：～阳（地名）
湘	ɕiɔŋ11	湘：湖南简称，～江
廂	ɕiɔŋ11	厢：～房，车～
箱	ɕiɔŋ11	箱：皮～
相	ɕiɔŋ11	相：互～，～打（打架）
鵲	ɕiak021	鹊：喜～，鸦～
槍	ʨʰiɔŋ11	枪：手～
雀	ʨiɔk021	雀：麻～，～斑
漿	ʨiɔŋ11	浆：豆～，～糊
爵	ʨiɔk021	爵：官～，～位
略	liɔk045	略：省～
將	ʨiɔŋ11	将：～来；～军
掠	liɔk045	掠：～夺
兩	liɔŋ11	两：半斤八～
釀	ȵiɔŋ31	酿：～豆腐[训]
娘	ȵiɔŋ41	娘：姑～
惡	ɔk021	恶：善～，～霸
鶴	hɔk045	鹤：仙～
鰐	ŋɔk045	鳄：～鱼
鄂	ŋɔk045	鄂：湖北简称
昂	ŋɔŋ11	昂：～首挺胸，气～～
慷	kʰɔŋ11	慷：～慨
擱	kɔk021	搁：耽～
康	kʰɔŋ11	康：健～
糠	kʰɔŋ11	糠：谷～
閣	kɔk021	阁：～楼；～下
各	kɔk021	各：～人
缸	kɔŋ11	缸：水～
綱	kɔŋ11	纲：～常，大～
剛	kɔŋ11	刚：～才，～好
崗	kɔŋ11	岗：站～，～位
岡	kɔŋ11	冈：井～山（地名）
索	sɔk021	索：绳子，线～
昨	ʦʰɔk021	昨：昨天
桑	sɔŋ11	桑：～叶
蒼	ʦʰɔŋ11	苍：～白
作	ʦɔk021	作：工～，种～
鑿	ʦʰɔk045	凿：用凿子凿
倉	ʦʰɔŋ11	仓：～库
駱	lɔk045	骆：～驼
樂	lɔk045	乐：～观，快～
絡	lɔk045	络：联～
洛	lɔk045	洛：～阳（地名）
烙	lɔk045	烙：～印
落	lɔk045	落：下落
諾	nɔk045	诺：承～，～言
囊	ȵiɔŋ41	囊：背～
盪	tʰɔŋ11	荡：过水，～嘴，～碗[白]
托	tʰɔk021	托：手承物，～盘
託	tʰɔk021	托：～词，推～
湯	tʰɔŋ11	汤：煮～；姓
當	tɔŋ11	当：～时，应～，～官
摸	mia11	摸：～来～去[白]
摸	mɔu11	摸：偷偷～～[文]
寞	mɔk045	寞：寂～
幕	mɔk021	幕：报～，～布
膜	mɔk045	膜：薄～
莫	mɔk045	莫：不要，～非
蟒	maŋ11	蟒：～蛇
莽	maŋ11	莽：鲁～
泊	pʰak021	泊：停～，淡～
薄	pʰɔk045	薄：不厚，～弱
泊	pʰak021	泊：梁山～
博	pɔk021	博：～士，广～
幫	pɔŋ11	帮：～忙
訓	ʃun45	训：教～，～人
葷	fun11	荤：～素
薰	ʃun11	薰：～衣草
勳	ʃun11	勋：～章
熏	ʃun11	熏：烟～人,～蚊[白]
熏	ʃun11	熏：～陶，烟～人[文]
掘	ʧut021	掘：挖～
倔	ʧut021	倔：～强
裙	ʧʰun41	裙：裙子
屈	ʧut021	屈：委～，～服[文]
羣	ʧʰun41	群：～众
屈	ʧut021	屈：委屈，～气[白]
軍	ʧun11	军：～队，参～
君	ʧun11	君：～子
勿	vut021	勿：非礼～视
物	vut021	物：～件[白]
物	vut021	物：～理[文]
蚊	mun11	蚊：～香
佛	fut045	佛：拜～
彿	fut045	佛：仿～
紛	fun11	纷：纠～
芬	fun11	芬：～芳
分	pun11	分：给[白]
分	fun11	分：～数，区～[文]
鈞	ʧun11	钧：千～一发
均	ʧun11	均：平～，～匀
醇	ʃun41	醇：酒味～
純	ʃun41	纯：单～，～粹
舜	ʃun45	舜：尧～
述	ʃut045	述：叙～
術	ʃut045	术：技～
順	ʃun31	顺：～利，～风
脣	ʃun41	唇：嘴～[训，舷]
脣	ʃun41	唇：嘴～[文]
出	ʧʰut021	出：～入，～发
蠢	ʧʰun31	蠢：～才
春	ʧʰun11	春：立～
准	ʧun31	准：批～，～确
準	ʧun31	准：瞄～，～则
蟀	ʃut021	蟀：蟋～
率	ʃut021	率：～领
朮	ʃut045	朮：白～（中药）
椿	ʧʰun11	椿：～树，香～
殉	ʃun41	殉：～职，～情
巡	ʃun41	巡：～逻，出～
循	ʃun41	循：遵～，～环
旬	ʃun41	旬：上～
戌	ʃut021	戌：戊～变法
迅	ʃun31	迅：～速
榫	ʃun31	榫：～头（接合处）
筍	ʃun31	笋：竹～
俊	ʧun45	俊：英～
遵	ʧun11	遵：～守
瘟	vun11	瘟：鸡～
律	lut045	律：法～，～师
率	lut045	率：效～
溫	vun11	温：～度，～和
核	hak045	核：～卵（睾丸）[白]
核	fut045	核：龙眼～[白]
核	hat045	核：～心，～对[文]
忽	fut021	忽：～然
婚	fun11	婚：结～
昏	fun11	昏：黄～
坤	kʰun11	坤：乾～
骨	kut021	骨：～头
昆	kʰun11	昆：～明，～虫
損	ʃun31	损：～坏
孫	ʃun11	孙：姓；子～
蹲	tun11	蹲：蹲下[白]
蹲	tun11	蹲：～马（扎马步）[文]
存	ʧʰun41	存：～在，～折，储～
寸	ʧʰun45	寸：尺～
村	ʧʰun11	村：～长
卒	ʧut021	卒：兵～，小～
尊	ʧun11	尊：～重
突	tʰut045	突：～出
突	tʰut045	突：～然
凸	tʰut045	凸：～起
敦	tun11	敦：～厚；伦～（地名）
沒	mut045	没：沉～，～有，出～
勃	pʰut045	勃，蓬～，生机～～
笨	pʰun11	笨：厚[白]
不	put021	不：～过
奔	pɛn11	奔：～跑，东～西走
殷	in11	殷：姓；～勤
欣	ɕin11	欣：～赏
近	kʰɛn11	近：远近[白]
芹	ʧʰun41	芹：～菜
筋	ʨin11	筋：牛～丸
斤	ʨin11	斤：～两
逸	it045	逸：劳～结合
一	it021	一：数字
乙	iɛt021	乙：天干，甲乙丙丁
姻	iɛn11	姻：婚～
因	in11	因：原～
銀	ŋɛn41	银：金～，～行
吉	ʨit021	吉：～利
靭	ŋɛn31	韧：不易断[白]
日	ȵit021	日：十～，～期
巾	ʨin11	巾：围～
靭	ŋɛn31	韧：不易断，坚～[文]
認	ȵin31	认：承～，～真
人	ȵin41	人：老～，～民
刃	ȵin11	刃：刀～
忍	ȵin11	忍：～耐，～受
腎	ʨʰin11	肾：鸡～（鸡肫）[白]
室	ɕit021	室：教～，～内
失	ɕit021	失：～去，丧～
伸	ʧʰun11	伸：～手[白]
伸	ɕin11	伸：～展，延～[文]
申	ɕin11	申：～请；地支，申酉戌亥
身	ɕin11	身：～体，上～
實	ɕit045	实：老～，～在
質	ʨit021	质：～量，品～
疹	ʨin11	疹：麻～
診	ʨin11	诊：急～
眞	ʨin11	真：认～，～假
蝨	sɛt021	虱：虱子，～嫲
襯	ʦʰɛn45	衬：～衫
臻	ʨin11	臻：聂荣～
秩	ʨʰit021	秩：～序
姪	ʨʰit045	侄：～子
珍	ʨin11	珍：～珠
膝	ʨʰit021	膝：～头（膝盖）
悉	ɕit021	悉：熟～
訊	ʃun31	讯：通～
薪	ɕin11	薪：～水
新	ɕin11	新：～妇（儿媳妇）
新	ɕin11	新：～旧
辛	ɕin11	辛：～苦
疾	ʨʰit045	疾：残～
漆	ʨʰit021	漆：油～
七	ʨʰit021	七：数字
親	ʨʰin11	亲：～家
親	ʨʰin11	亲：～生，父～
津	ʨin11	津：天～（地名）
栗	lit045	栗：～子
吝	nɛt021	吝：吝啬
鱗	lin11	鳞：鱼～
蜜	mɛt045	蜜：～蜂
密	mɛt045	密：秘～，～封
閩	min11	闽：福建简称，～南
必	pit021	必：～须
匹	pʰit021	匹：～配
畢	pit021	毕：～业
筆	pit021	笔：毛～，～记
殯	pin11	殡：～仪馆，出～
濱	pin11	滨：哈尔～（地名）
檳	pin11	槟：～榔
賓	pin11	宾：贵～
彬	pin11	彬：文质～～；人名用字
恩	ɛn11	恩：～人
恨	hɛn31	恨：仇～
很	hɛn31	很：～大
痕	hɛn41	痕：～迹
齦	ŋɛn41	龈：牙～肉（牙龈）
墾	kʰɛn31	垦：开～
懇	kʰɛn31	恳：～求，诚～
吞	tʰun11	吞：～口水
跟	kɛn11	跟：～从
根	kɛn11	根：～本，树～
淵	iɛn11	渊：深～，～源
穴	ɕiɛt045	穴：～位
眩	ɕiɛn41	眩：晕眩，～昏
縣	iɛn31	县：～长
懸	ɕiɛn41	悬：～挂，～崖
玄	ɕiɛn41	玄：～妙
血	ɕiɛt021	血：流～
缺	ʨʰiɛt021	缺：～点
犬	ʨʰiɛn45	犬：狂～病
訣	ʨiɛt021	诀：口～
決	ʨiɛt021	决：～定
粵	iɛt045	粤：～东
曰	iɛt045	曰：子～
越	iɛt045	越：～来～好
遠	iɛn31	远：永～
援	iɛn41	援：～助，支～
園	iɛn41	园：菜～，花～
袁	iɛn41	袁：姓，～世凯
怨	iɛn45	怨：～人，埋～
冤	iɛn11	冤：～枉
喧	ɕiɛn11	喧：～哗，～闹
月	ȵiɛt045	月：三～
願	ȵiɛn31	愿：～望
阮	ȵiɔn11	阮：姓，～玲玉
源	ȵiɛn41	源：～头，来～
原	ȵiɛn41	原：～来，平～
元	iɛn41	元：一～钱[白]
元	iɛn41	元：～旦[文]
掘	ʧut021	掘：挖～
