#漢字	音標	解釋
還	han212	还：还有
環	fan212	环：环境，菜篮环
彎	van33	弯：弯曲，转弯
灣	van33	湾：海湾，港湾
戀	lien52	恋：恋爱，留恋
劣	lɔt031	劣：恶劣，伪劣
全	tʃʰiɔn212	全：全部，安全
泉	tsʰan212	泉：泉水，喷泉
絕	tsʰiet055	绝：断子绝孙，绝对
宣	sien33	宣：宣传，宣布
選	siɔn31	选：选举，挑选
雪	siet031	雪：下雪，雪白
旋	siɔn212	旋：旋转
旋	siɔn212	旋：旋吃旋做
轉	tʃɔn31	转：转送，转学，翻转
轉	tʃɔn31	转：转圆圈，转毛线
傳	tʃʰɔn212	传：传达，流传
傳	tʃʰɔn52	传：传记，水浒传
專	tʃɔn33	专：大专，专门
磚	tʃɔn33	砖：砖头
川	tʃʰɔn33	川：四川，川流不息
穿	tʃʰɔn33	穿：穿针，贯穿，穿衣服
喘	tʃʰɔn31	喘：气喘，哮喘
串	tʃʰɔn52	串：一串，串通
船	ʃɔn212	船：轮船
說	ʃɔt031	说：说话，小说
軟	ȵiɔn33	软：软硬，软弱
捲	kʰien31	卷：卷起来
絹	kien33	绢：手绢
卷	kʰien31	卷：一卷，考卷
眷	kien31	眷：亲眷，眷属
圈	kʰien33	圈：圆圈，圈套
權	kʰien212	权：有权，权力
拳	kʰien212	拳：拳头，打拳
倦	kʰien31	倦：疲倦
圓	vien212	圆：圆圈，团圆
員	vien212	员：人员，员外
院	vien52	院：医院，院子
緣	vien212	缘：姻缘，缘分
沿	vien212	沿：沿路，边沿
鉛	kʰien33	铅：铅笔，铅球
捐	kien33	捐：捐款，募捐
悅	ʒui52	悦：愉悦
閱	ʒæt031	阅：阅读，批阅
藩	pʰan33	藩：曾国藩
反	fan31	反：反面，反手，反对
販	pan31	贩：贩卖，行贩
畈	pan31	畈：田畈，一畈田
髮	fat031	发：头发
發	fat031	发：发展，发财
翻	fan33	翻：翻书，翻筋头，翻转
番	fan33	番：几次三番
煩	fan212	烦：麻烦，烦人
繁	fan212	繁：繁华
藩	pʰan33	藩：
飯	pʰɔn52	饭：吃饭，饭店
伐	fat055	伐：讨伐，伐木
筏	fat055	筏：竹筏
罰	fat055	罚：惩罚，罚款
晚	van31	晚：晚上，晚娘，晚稻
挽	van31	挽：挽留，手挽手
萬	van52	万：数字，麻将中的万子
蔓	man52	蔓：瓜蔓，蔓延
襪	mat031	袜：袜子，鞋袜
蕨	kiet031	蕨：植物
勸	kʰien52	劝：劝架，规劝
券	kʰien31	券：国库券
掘	kiet031	掘：挖掘，掘地
元	ȵien212	元：元旦，元老
原	ȵien212	原：原来，平原
源	ȵien212	源：源头，来源
阮	van31	阮：姓，阮玲玉
願	ȵien52	愿：许愿，愿望
月	ȵiet055	月：月亮，月份
喧	sien33	喧：喧哗，喧闹
冤	vien33	冤：冤枉，冤家，喊冤
宛	van31	宛：地名，宛然
怨	vien52	怨：埋怨，怨恨
袁	vien212	袁：姓，袁世凯
轅	vien212	辕：辕门
園	vien212	园：菜园，花园
援	ʒan33	援：援助，救援
猿	vien212	猿：猿猴
遠	vien31	远：远近，永远
越	ʒæt031	越：吴越，越来越好
粵	ʒæt031	粤：广东简称
决	kiet031	决：决定，判决
訣	kiet031	诀：口诀，诀窍
犬	kʰien31	犬：狗
缺	kʰiet031	缺：缺钱，缺口，残缺
血	fiet031	血：流血，血液
玄	ʃien212	玄：玄妙，黑色
懸	ʃien212	悬：悬空，悬崖
縣	ʃien52	县：行政单位
眩	ʃien212	眩：晕眩，眩目
穴	kʰiet055	穴：穴位
淵	ʒæn33	渊：深渊，渊源
吞	tʰun33	吞：不嚼咽下
跟	ken33	跟：跟随，脚跟
根	kiun33	根：树根
懇	kʰen31	恳：恳求，诚恳
墾	kʰen31	垦：开垦，垦荒
啃	kʰen31	啃：啃皮
痕	hen212	痕：痕迹，伤痕
很	hen33	很：很多，好得很
恨	hen52	恨：恨他，仇恨
恩	en33	恩：恩德，周恩来
彬	pin33	彬：文质彬彬
賓	pin33	宾：贵宾，宾客
檳	pin33	槟：槟榔
濱	pin33	滨：哈尔滨
殯	pin52	殡：出殡
鬢	pin33	鬓：鬂角
筆	pit031	笔：毛笔，笔记
畢	pit031	毕：毕业，完毕
必	pit031	必：必须，务必
拼	pʰin33	拼：拼命
匹	pʰit031	匹：一匹布，匹配
貧	pʰin212	贫：贫农，清贫
頻	pʰin212	频：频繁，调频
蘋	pʰin212	苹：苹果
閩	men31	闽：福建简称
民	min212	民：人民，民族
憫	men31	悯：怜悯，悲天悯人
敏	men33	敏：灵敏，敏捷
密	met055	密：秘密，密封
蜜	met055	蜜：蜂蜜，蜜蜂
鱗	lin33	鳞：鱼鳞
磷	lin212	磷：磷肥
鄰	lin212	邻：近邻，邻居
栗	lit055	栗：板栗，栗子
津	tsin33	津：天津
儘	tsʰin52	尽：尽前头（最前面）
進	tsin52	进：前进，进步
晉	tsin31	晋：晋朝，山西简称
親	tsʰin33	亲：亲生，父亲
親	tsʰin33	亲：亲家
瀙	tsʰin33	瀙：水冷，天冷
七	tsʰit031	七：数字
漆	tsʰit031	漆：油漆
秦	tsʰin212	秦：姓，秦国
盡	tsʰin52	尽：尽量，尽力
疾	tsʰit055	疾：疾病，残疾
辛	sin33	辛：辛苦，艰辛
薪	sin33	薪：薪水
新	sin33	新：新旧，革新
信	sin52	信：书信，相信
訊	sin52	讯：通讯
悉	sit031	悉：熟悉
膝	tsʰit031	膝：膝盖
珍	tʃin33	珍：珍珠，珍贵
鎭	tʃin31	镇：小镇，镇压
趁	tʃʰin52	趁：趁机，趁车，趁钱
陳	tʃʰin212	陈：姓，陈年，陈列
塵	tʃʰin212	尘：灰尘，尘土
陣	tʃʰin52	阵：布阵，阵雨
侄	tʃʰit055	侄：侄子，内侄
秩	tʃit031	秩：秩序
襯	tsʰen52	衬：里衬，衬衫
蝨	set031	虱：虱子，头虱
眞	tʃin33	真：真假，认真
診	tʃin33	诊：急诊，诊脉
疹	tʃin33	疹：麻疹
振	tʃin31	振：振动，振奋
震	tʃin31	震：地震，震动
質	tʃit031	质：质量，品质
神	ʃin212	神：精神，神仙
實	ʃit055	实：老实，实在
身	ʃin33	身：身体，上身
申	ʃin33	申：地支，申请
伸	ʃin33	伸：伸手，延伸
娠	tʃʰin212	娠：妊娠
失	ʃit031	失：失去，丧失
室	ʃit031	室：室内，教室
辰	tʃʰin212	辰：地支，辰光，时辰
晨	tʃʰin212	晨：早晨
臣	tʃʰin212	臣：大臣，臣服
腎	ʃin52	肾：身体
愼	ʃin31	慎：谨慎，慎重
人	ȵin212	人：人民，老人
仁	ʒin212	仁：仁义，桃仁
忍	ȵiun33	忍：忍住，忍受
認	ȵin52	认：认得，承认
韌	ȵiun52	韧：不易断
日	ȵit031	日：日期，日头，一日
巾	kiun33	巾：毛巾
緊	kin31	紧：松紧，紧张
吉	kit031	吉：吉利，大吉
僅	kiun31	仅：仅仅，不仅
銀	ȵiun212	银：银子，银行
因	ʒin33	因：原因，因素
姻	ʒen33	姻：婚姻
印	ʒin52	印：手印，图章
乙	viet031	乙：天干
一	ʒit031	一：一定，一个
壹	ʒit031	壹：
寅	ʒʅ212	寅：地支
引	ʒin31	引：吸引，牵引，引诱，引逗
逸	ʒit055	逸：劳逸结合，孙逸仙
斤	kin33	斤：斤两
筋	kiun33	筋：牛筋，筋骨
謹	kiun31	谨：谨慎，严谨
勁	ken52	劲：有劲
乞	kʰi31	乞：乞讨
勤	kʰiun212	勤：辛勤，勤劳
芹	kʰiun212	芹：芹菜，水芹
近	kʰiun52	近：远近，近期
欣	ʃiun33	欣：欣欣向荣
隱	vun31	隐：隐蔽，隐身
癮	ȵien52	瘾：烟瘾
奔	pen33	奔：奔跑
本	pun31	本：本来，书本
畚	pɔu52	畚：畚箕
不	put031	不：否定，不过
噴	pʰun52	喷：喷水
噴	pʰun52	喷：喷香
盆	pʰun212	盆：脸盆，盆地
笨	pun52	笨：笨蛋
脖	pɔk031	脖：脖子
勃	put055	勃：蓬勃，勃然
門	mun212	门：关门，门票
悶	mun33	闷：气闷，闷热
沒	mut055	没：出没
敦	tun33	敦：敦厚，伦敦
墩	tun33	墩：桥墩
頓	tun31	顿：顿脚，停顿
扽	tun52	扽：用力猛地一拉
褪	tʰui52	褪：褪戒指
屯	tʰun212	屯：屯田
豚	tʰun212	豚：海豚，河豚
飩	tun33	饨：馄饨
臀	tʰun212	臀：臀部，窟臀
盾	tun31	盾：矛盾，盾牌
沌	tʰun212	沌：混沌
鈍	tʰun52	钝：迟钝，刀钝
遁	tun52	遁：遁走，逃遁
突	tʰut055	突：突出，突然
凸	tʰut055	凸：凸起
嫩	nun52	嫩：不老，稚嫩
論	lun52	论：论语
侖	lun212	仑：昆仑
論	lun52	论：讨论，论文
尊	tsun33	尊：尊敬，钵头
卒	tsut031	卒：兵卒
村	tsʰun33	村：村庄
寸	tsʰun52	寸：尺寸
存	tsʰun212	存：存折，储存
蹲	tsʰun212	蹲：蹲下
孫	sun33	孙：姓，子孙
損	sun31	损：损坏，破损
遜	sun33	逊：谦逊
昆	kʰun33	昆：昆明，昆仑山，昆仲
滾	kun31	滚：滚动，水开，骂人话
棍	kun52	棍：棍棒
骨	kut031	骨：骨头，骨气
坤	kʰun33	坤：乾坤
綑	kʰun31	捆：捆住
困	kʰun52	困：困难
睏	kʰun52	睏：睡觉
窟	kʰut031	窟：窟窿，窟臀
昏	fun33	昏：昏倒，黄昏
婚	fun33	婚：结婚，婚姻
忽	fut055	忽：忽然
魂	vun212	魂：鬼魂，魂灵
餛	fun212	馄：馄饨
渾	fun31	浑：水浑，浑浊
混	fun31	混：混淆，相混
核	het031	核：桃核
溫	vun33	温：温度，温和
瘟	vun33	瘟：鸡瘟，瘟鸡
穩	vun31	稳：稳定，求稳
倫	lun212	伦：天伦之乐，伦理
淪	lun212	沦：沦为，沉沦
輪	lun212	轮：车轮，轮子，轮流，轮到
律	liut055	律：纪律，法律
率	liut055	率：效率
遵	tsun33	遵：遵守
俊	tsun52	俊：英俊
詢	sun212	询：询问，咨询
筍	sun31	笋：竹笋
迅	sin31	迅：迅速，鲁迅
浚	tsun52	浚：浚河
戌	sut031	戌：戊戌变法
恤	sut031	恤：体恤，抚恤
旬	sun212	旬：十天，上旬
循	sun212	循：遵循，循环
巡	sun212	巡：巡逻，出巡
馴	ʃiun52	驯：驯服
殉	ʃiun52	殉：以身殉职
椿	tʃʰun33	椿：香椿
朮	sut055	朮：白朮
率	sai52	率：率领
摔	sai33	摔：摔跤
肫	tʰun212	肫：鸡肫
準	tʃun31	准：看准，瞄准
准	tʃun31	准：
圳	tʃun52	圳：田中小沟
春	tʃʰun33	春：春秋，立春
蠢	tʃʰun31	蠢：愚蠢，蠢货
出	tʃʰut031	出：出去，出发
脣	ʃun212	唇：嘴唇，唇舌
盾	tun31	盾：矛盾
順	ʃun52	顺：顺利，顺风
述	sut055	述：叙述，述职
術	sut055	术：技术，算术
純	ʃun212	纯：单纯，纯粹
醇	ʃun212	醇：酒醇
閏	ʒun52	闰：闰月
潤	ʒun52	润：滋润
鈞	kiun33	钧：千钧一发
均	kiun33	均：平均，均匀
橘	kaŋ33	橘：橘子
菌	kiun33	菌：细菌
勻	ʒun212	匀：均匀，搅匀
允	ʒun33	允：允许
尹	ʒʅ33	尹：姓
分	fun33	分：分开，区分
吩	fun33	吩：吩咐
粉	fun31	粉：面粉，粉笔
糞	pun52	粪：猪粪，粪箕
奮	fun31	奋：勤奋，奋斗
芬	fun33	芬：芬芳
紛	fun33	纷：纷繁，纠纷
彿	fut055	彿：仿佛
焚	fun212	焚：焚烧
墳	fun212	坟：坟墓，上坟
憤	fun52	愤：愤怒
忿	fun52	忿：忿忿不平
份	fun52	份：一份，份量
佛	fut055	佛：佛像，阿弥陀佛
文	vun212	文：文章，论文
紋	vun212	纹：花纹，纹路
蚊	mun33	蚊：蚊虫，蚊香
聞	vun212	闻：新闻，耳闻
吻	vun212	吻：接吻
刎	vun31	刎：自刎
問	mun52	问：问问题
勿	vut055	勿：
物	vut055	物：物什，物理
君	kiun33	君：君子
軍	kiun33	军：军队，参军
屈	kʰiut031	屈：委屈，屈服，路弯曲
羣	kʰiun212	群：群众，一群人
裙	kʰiun212	裙：裙子
郡	kiun33	郡：
掘	kiet031	掘：挖掘
熏	ʃiun33	熏：熏陶
勳	ʃiun33	勋：勋章
葷	ʒun33	荤：荤菜
薰	ʃiun33	薰：薰衣草
燻	ʃiun33	熏：烟熏
訓	ʃiun52	训：教训，训人
熨	tʰɔŋ52	熨：熨斗
云	ʒun212	云：诗云
雲	ʒun212	云：乌云，白云
耘	vun212	耘：耘田，耕耘
韻	ʒun52	韵：押韵，韵味
運	ʒun52	运：走运，运气，运输
暈	fun33	晕：晕车，头晕
幫	pɔŋ33	帮：帮忙，相帮
榜	pɔŋ31	榜：发榜，榜样
謗	pɔŋ52	谤：诽谤
博	pɔk031	博：博士，渊博
滂	pʰɔŋ212	滂：滂沱
泊	pʰæk031	泊：梁山泊
旁	pʰɔŋ212	旁：旁边，两旁
螃	pʰɔŋ212	螃：螃蟹
傍	pʰɔŋ212	傍：傍晚，傍热
泊	pʰak031	泊：停泊，漂泊
薄	pʰɔk055	薄：厚薄，薄弱
忙	mɔŋ212	忙：很忙，农忙，忙碌
芒	mɔŋ33	芒：芒种
茫	mɔŋ212	茫：茫茫，茫然
莽	maŋ31	莽：王莽，鲁莽
蟒	maŋ31	蟒：蟒蛇
莫	mɔk055	莫：莫非
膜	mɔk055	膜：薄膜
幕	mɔk031	幕：幕布，谢幕
寞	mɔk031	寞：寂寞
摸	mɔu33	摸：偷偷摸摸
當	tɔŋ33	当：应当，当官
襠	tɔŋ52	裆：裤裆
黨	tɔŋ31	党：共产党，党员
擋	tɔŋ31	挡：阻挡，挡风
當	tɔŋ52	当：当铺，典当
檔	tɔŋ31	档：档案，横档
湯	tʰɔŋ33	汤：喝汤，姓
躺	tʰɔŋ31	躺：躺下
燙	tʰɔŋ52	烫：很烫，烫发
趟	tʰɔŋ31	趟：去一趟
托	tʰɔk031	托：托盘，枪托
託	tʰɔk031	讬：托词，寄托
拓	tʰɔk031	拓：开拓
堂	tʰɔŋ212	堂：堂兄，拜堂
棠	tʰɔŋ212	棠：海棠
螳	tʰɔŋ212	螳：螳螂
唐	tʰɔŋ212	唐：姓，唐朝
糖	tʰɔŋ212	糖：白糖，糖果
塘	tʰɔŋ212	塘：池塘
盪	tʰɔŋ33	盪：用水盪盪碗
蕩	tʰɔŋ52	荡：放荡，荡秋千
度	tʰu52	度：忖度
踱	tʰu52	踱：踱方步
囊	nɔŋ212	囊：行囊
諾	nɔk055	诺：承诺，诺言
郞	lɔŋ212	郎：郎中，新郎
廊	lɔŋ212	廊：走廊，廊柱
狼	lɔŋ212	狼：动物，狼狈
螂	lɔŋ212	螂：蟑螂，螳螂
朗	lɔŋ52	朗：明朗，朗读，稀疏
浪	lɔŋ52	浪：风浪，浪费
落	lɔk055	落：落下，下落
烙	lɔk055	烙：烙饼，烙印
洛	lɔk055	洛：洛阳
駱	lɔk055	骆：骆驼，姓
樂	lɔk055	乐：快乐，乐观
絡	lɔk055	络：联络，箩络
贓	tsɔŋ33	赃：赃物，贪赃
髒	tsɔŋ33	脏：肮脏
葬	tsɔŋ52	葬：埋葬，葬身
作	tsɔk031	作：工作，作坊
倉	tsʰɔŋ33	仓：谷仓，仓库
蒼	tsʰɔŋ33	苍：苍白，苍蝇
艙	tsʰɔŋ33	舱：船舱
錯	tsʰɔu52	错：错杂
藏	tsʰɔŋ212	藏：隐藏，捉迷藏
藏	tsʰɔŋ52	藏：西藏，藏族
臟	tsʰɔŋ52	臟：五脏，内脏
昨	tsʰɔk055	昨：昨天
桑	sɔŋ33	桑：桑树，桑叶
喪	sɔŋ33	丧：婚喪，丧事
嗓	sɔŋ31	嗓：嗓子
喪	sɔŋ33	丧：丧失，沮丧
索	sɔk031	索：绳索，索性
剛	kɔŋ33	刚：刚刚，刚好
崗	kɔŋ33	岗：站岗，岗位
綱	kɔŋ33	纲：上纲上线
鋼	kɔŋ52	钢：钢铁，炼钢
岡	kɔŋ33	冈：井冈山
缸	kɔŋ33	缸：水缸
鋼	kɔŋ52	钢：刀鈍了，加钢钢刀
槓	kɔŋ33	杠：抬物用具
胳	kek031	胳：胳臂
各	kɔk031	各：各位
閣	kɔk031	阁：阁下，阁老
擱	kɔk031	搁：搁脚，耽搁
康	kʰɔŋ33	康：康复，健康
糠	kʰɔŋ33	糠：谷糠，砻糠
慷	kʰɔŋ33	慷：慷慨
抗	kʰɔŋ31	抗：反抗，抗战
炕	kʰɔŋ52	炕：北方睡觉用
囥	kʰɔŋ52	囥：藏，安放
昂	ɔŋ212	昂：昂首，气昂昂
鰐	ŋɔk055	鰐：鳄鱼
腭	ŋɔŋ33	腭：上腭
郝	hɔu31	郝：姓
行	hɔŋ212	行：银行，行当
航	hɔŋ212	航：航行，起航
杭	hɔŋ212	杭：杭州
鶴	hɔk055	鹤：仙鹤
骯	aŋ33	肮：肮脏
惡	ɔk031	恶：凶恶，恶毒
娘	ȵiɔŋ212	娘：爹娘，娘舅
釀	ȵiɔŋ52	酿：酒酿，酿酒
良	liɔŋ212	良：良好，优良
凉	liɔŋ212	凉：风凉，凉快
量	liɔŋ212	量：量尺寸
糧	liɔŋ212	粮：粮食，口粮
梁	liɔŋ212	梁：姓，梁山
粱	liɔŋ212	粱：高粱
兩	liɔŋ31	两：两个
兩	liɔŋ31	两：斤两
亮	liɔŋ52	亮：天亮，亮光
諒	liɔŋ52	谅：原谅，谅解
輛	liɔŋ212	辆：一辆车
量	liɔŋ52	量：数量，气量
略	liɔk055	略：战略，略微
將	tsiɔŋ33	将：将来
漿	tsiɔŋ52	浆：米浆，浆糊
蔣	tsiɔŋ31	蒋：姓，蒋介石
奬	tsiɔŋ31	奖：奖品，得奖
槳	tsiɔŋ31	桨：划桨
醬	tsiɔŋ52	酱：酱油，辣酱
將	tsiɔŋ52	将：大将
爵	tsiɔk031	爵：爵位
雀	tsiɔk031	雀：打麻雀（麻将），吃谷雀，雀雀儿，麻雀
槍	tsʰiɔŋ33	枪：手枪，长枪
搶	tsʰiɔŋ31	抢：抢东西
嗆	tsʰiɔŋ52	呛：呛水，咳嗽
牆	tsʰiɔŋ212	墙：墙壁，砌墙
匠	tsʰiɔŋ52	匠：匠人，木匠
嚼	tsiɔk031	嚼：嚼碎，咀嚼
相	siɔŋ33	相：互相，相帮
箱	siɔŋ33	箱：箱子，皮箱
廂	siɔŋ33	厢：厢房，车厢
湘	siɔŋ33	湘：湖南简称
襄	siɔŋ33	襄：襄阳
鑲	siɔŋ33	镶：镶牙
想	siɔŋ31	想：思考，想念
相	siɔŋ52	相：相貌，看相
削	siɔk031	削：削皮，剥削
詳	siɔŋ212	详：详细
祥	siɔŋ212	祥：慈祥
象	siɔŋ52	象：大象
像	siɔŋ52	像：像章，相像
翔	siɔŋ212	翔：飞翔
張	tʃɔŋ33	张：姓，一张纸
長	tʃɔŋ31	长：省长，长高
漲	tʃɔŋ52	涨：涨价，涨潮
帳	tʃɔŋ52	帐：蚊帐，帐子
脹	tʃɔŋ52	胀：吃胀，肿胀
賬	tʃɔŋ52	账：算账，账簿
着	tʃɔk031	着：着衣裳，一着棋，着棋
暢	tʃʰɔŋ31	畅：通畅，畅快
悵	tʃʰɔŋ212	怅：惆怅
長	tʃʰɔŋ212	长：长短，长春，天长地久
腸	tʃʰɔŋ212	肠：大肠，肠胃
場	tʃʰɔŋ212	场：晒场，场地
丈	tʃʰɔŋ52	丈：一丈，老丈人
仗	tʃɔŋ52	仗：打仗，炮仗
杖	tʃɔŋ52	杖：拐杖
着	tʃɔk031	着：着地，碰着，着火，着力
莊	tsɔŋ33	庄：村庄，庄稼
裝	tsɔŋ33	装：装货，假装
妝	tsɔŋ33	妆：化妆，妆扮
壯	tsɔŋ52	壮：胖也，强壮，壮大
瘡	tsʰɔŋ33	疮：生疮，痔疮
闖	tsʰɔŋ31	闯：闯祸
創	tsʰɔŋ31	创：创造，开创
牀	tsʰɔŋ212	床：睡觉用，桌子，机床
狀	tsʰɔŋ52	状：告状，状元
霜	sɔŋ33	霜：落霜，霜降
爽	sɔŋ31	爽：直爽，爽快
章	tʃɔŋ33	章：文章，姓
樟	tʃɔŋ33	樟：樟树
蟑	tʃɔŋ33	蟑：蟑螂
掌	tʃɔŋ31	掌：巴掌，掌握
障	tʃɔŋ52	障：保障，障碍
瘴	tʃɔŋ52	瘴：瘴气
酌	ʃɔk031	酌：斟酌、酌情
昌	tʃʰɔŋ33	昌：人名用字
娼	tʃʰɔŋ33	娼：娼妓
廠	tʃʰɔŋ31	厂：办厂，厂长
唱	tʃʰɔŋ52	唱：唱歌，歌唱
倡	tʃʰɔŋ33	倡：提倡，倡议
綽	ʃɔk031	绰：绰号，绰绰有余
商	ʃɔŋ33	商：商量，商业
傷	ʃɔŋ33	伤：受伤，伤害
賞	ʃɔŋ31	赏：欣赏，赏赐
晌	ʃiɔŋ31	晌：晌午
餉	ʃiɔŋ31	饷：军饷
常	ʃɔŋ212	常：经常，常山，常识
嘗	tʃʰɔŋ212	尝：尝味道
裳	ʃɔŋ212	裳：衣裳
償	ʃɔŋ31	偿：赔偿，偿还
上	ʃɔŋ52	上：动词，上去
尙	ʃɔŋ52	尚：和尚，高尚
上	ʃɔŋ52	上：方位，上面
勺	ʃɔk055	勺：饭勺，勺子
芍	ʃɔk031	芍：芍药
壤	ʒuŋ31	壤：土壤
攘	ʒuŋ31	攘：攘外安内
嚷	ʒɔŋ31	嚷：叫嚷
讓	ʒɔŋ52	让：让他，让座
若	ʒɔk055	若：若无其事，倘若
弱	ȵiɔk055	弱：弱点，衰弱
疆	kiɔŋ33	疆：新疆，疆域
僵	kiɔŋ33	僵：冻僵，僵硬
薑	kiɔŋ33	姜：生姜
繮	kiɔŋ33	缰：缰绳
姜	kiɔŋ33	姜：姓，姜太公
脚	kiɔk031	脚：赤脚，八脚蟢
卻	kʰiɔk031	却：却步，退却
强	kʰiɔŋ212	强：坚强，强调
强	kʰiɔŋ212	强：勉强，倔強
仰	ȵiɔŋ31	仰：仰视，瞻仰，景仰
虐	ȵiɔk031	虐：虐待
瘧	ȵiɔk055	疟：疟疾，疟子
香	ʃiɔŋ33	香：香气，吃香
鄕	ʃiɔŋ33	乡：乡下，城乡
享	ʃiɔŋ31	享：分享，享受
響	ʃiɔŋ31	响：响亮，音响
向	ʃiɔŋ52	向：向前，方向
央	ʒɔŋ33	央：中央（中间，党中央）
秧	ʒɔŋ33	秧：秧苗，插秧
殃	ʒɔŋ33	殃：遭殃，殃及
約	ʒɔk031	约：大约，约定
羊	ʒɔŋ212	羊：动物
洋	ʒɔŋ212	洋：海洋，洋气
楊	ʒɔŋ212	杨：杨树，姓
陽	ʒɔŋ212	阳：太阳，阳光
揚	ʒɔŋ212	扬：发扬，扬名
瘍	ʒɔŋ212	疡：溃疡
養	ʒɔŋ33	养：养猪，饲养
癢	ʒɔŋ33	痒：身上痒
樣	ʒɔŋ52	样：样子，一样
藥	ʒɔk055	药：吃药，药片
鑰	ʒau52	钥：钥匙，锁钥
躍	ʒɔk031	跃：大跃进，跳跃
光	kuɔŋ33	光：阳光，光滑，光棍，吃光
廣	kuɔŋ31	广：广东，推广
郭	kuɔk031	郭：姓
曠	kʰɔŋ52	旷：旷课，旷工
廓	kʰuɔk031	廓：轮廓
擴	kʰuɔk031	扩：扩充，扩大
荒	fɔŋ33	荒：荒地，荒唐
慌	fɔŋ33	慌：心慌，慌忙
謊	fɔŋ33	谎：说谎，谎言
霍	vɔk031	霍：姓，霍乱
藿	vɔk031	藿：藿香
黃	vɔŋ212	黄：姓，黄色
簧	vaŋ212	簧：弹簧
皇	fɔŋ212	皇：皇帝
蝗	fɔŋ212	蝗：蝗虫
蟥	vɔŋ212	蟥：蚂蟥
凰	fɔŋ212	凰：凤凰
晃	fɔŋ31	晃：日光晃眼，晃动
汪	vɔŋ33	汪：姓，一汪水
方	fɔŋ33	方：形状，姓，方面，地方
坊	fɔŋ31	坊：作坊
肪	fɔŋ212	肪：脂肪
倣	fɔŋ31	仿：仿效
放	fɔŋ52	放：放屁，放排，放手，解放
芳	fɔŋ33	芳：芳香，闻
妨	fɔŋ212	妨：妨害，无妨
紡	fɔŋ31	纺：纺纱，纺棉花，纺织
仿	fɔŋ31	仿：相仿，仿照
彷	fɔŋ31	彷：仿佛
訪	fɔŋ31	访：采访，访问
房	fɔŋ212	房：楼房，房间
防	fɔŋ212	防：防止，国防
亡	mɔŋ212	亡：死亡，亡人
芒	mɔŋ212	芒：麦芒
網	miɔŋ31	网：鱼网，自投罗网
望	vɔŋ52	望：希望，望见
妄	vɔŋ52	妄：狂妄，妄想
忘	mɔŋ52	忘：忘记，遗忘
筐	kʰiɔŋ33	筐：箩筐
框	kʰiɔŋ33	框：门框
匡	kʰiɔŋ33	匡：赵匡胤
眶	kʰiɔŋ33	眶：眼眶
狂	kʰuɔŋ212	狂：发狂，狂人日记
况	kʰɔŋ31	况：况且，情况
枉	vɔŋ31	枉：冤枉，枉然
王	vɔŋ212	王：姓，称王
往	vɔŋ33	往：来往，往年
旺	vɔŋ52	旺：兴旺，旺盛，火旺
邦	pɔŋ33	邦：刘邦，邦国
綁	pɔŋ31	绑：松绑，捆绑
剝	pɔk031	剥：剥皮，剥削
駁	pɔk031	驳：反驳，驳斥
胖	pʰaŋ52	胖：胖大海，肥胖
樸	pʰɔk031	朴：朴素，简朴
龐	pʰaŋ212	庞：姓，庞大
棒	pɔŋ52	棒：棍子
蚌	pɔŋ52	蚌：蚌壳，蚌埠
雹	pʰau52	雹：龙雹，雹子
樁	tsɔŋ33	桩：打桩
卓	tsɔk031	卓：卓越
桌	tsɔk031	桌：桌子，书桌
啄	tuk031	啄：啄木鸟，鸡啄米
琢	tsɔk031	琢：琢磨，雕琢
撞	tsʰɔŋ52	撞：撞击，碰撞
捉	tsɔk031	捉：捉拿，捕捉
窗	tsʰuŋ33	窗：门窗，窗户
鐲	tsɔk031	镯：镯子、手镯
雙	suŋ33	双：单双，一双
江	kɔŋ33	江：长江，江湖
扛	kɔŋ33	扛：肩扛
肛	kɔŋ33	肛：肛门
講	kɔŋ31	讲：讲话，演讲
港	kɔŋ31	港：河，港口
降	kɔŋ52	降：下降，降低
角	kɔk031	角：牛角，墙角，角色
餃	kiau212	饺：水饺，饺子
覺	kɔk031	觉：知觉，觉得
腔	kʰiɔŋ33	腔：口腔
確	kʰɔk031	确：的确，确定
殼	kʰɔk031	壳：蛋壳
樂	lɔk055	乐：音乐，乐清
嶽	ŋɔk055	岳：五岳
岳	ŋɔk055	岳：姓，岳飞
握	vɔk031	握：握手，掌握
降	hɔŋ212	降：投降，降伏
項	hɔŋ52	项：项颈，项链
巷	hɔŋ52	巷：巷战，小巷
學	hɔk055	学：学习，数学
崩	pen33	崩：山崩，崩溃
北	pek031	北：南北，北方
朋	pʰen212	朋：亲朋，朋友
墨	mek055	墨：笔墨，墨迹
默	mek055	默：沉默，默写
登	ten33	登：攀登，登山
燈	ten33	灯：电灯，灯光
等	ten31	等：等人，高等
凳	ten52	凳：凳子，板凳
得	tek031	得：得到，获得，吃得，应该
德	tek031	德：道德，德国
藤	tʰen212	藤：藤椅
騰	tʰen212	腾：奔腾，腾空
鄧	tʰen52	邓：姓，邓小平
澄	tʃʰin212	澄：水浑，澄一澄
特	tʰik055	特：特别，独特
能	næn212	能：能干，才能，能够
棱	lin212	棱：棱角
勒	lek055	勒：勒紧，勒令
肋	lek055	肋：肋排，肋骨
增	tsen52	增：增加
曾	tsen33	曾：姓，曾国藩
憎	tsen52	憎：憎恨，厌憎
則	tsek031	则：否则
